07.01. 14:00;9,6423
07.01. 15:00;2,00867
07.01. 16:00;0,0
07.01. 17:00;0,0
07.01. 18:00;0,0
07.01. 19:00;0,0
07.01. 20:00;0,0
07.01. 21:00;0,0
07.01. 22:00;0,0
07.01. 23:00;0,0
08.01. 00:00;0,0
08.01. 01:00;0,0
08.01. 02:00;0,0
08.01. 03:00;0,0
08.01. 04:00;0,0
08.01. 05:00;0,0
08.01. 06:00;0,0
08.01. 07:00;0,0
08.01. 08:00;2,5459500000000004
08.01. 09:00;38,259299999999996
08.01. 10:00;72,1584
08.01. 11:00;84,90700000000001
08.01. 12:00;98,842
08.01. 13:00;45,4244
08.01. 14:00;5,70539
08.01. 15:00;0,80168
08.01. 16:00;0,0
08.01. 17:00;0,0
08.01. 18:00;0,0
08.01. 19:00;0,0
08.01. 20:00;0,0
08.01. 21:00;0,0
08.01. 22:00;0,0
08.01. 23:00;0,0
09.01. 00:00;0,0
09.01. 01:00;0,0
09.01. 02:00;0,0
09.01. 03:00;0,0
09.01. 04:00;0,0
09.01. 05:00;0,0
09.01. 06:00;0,0
09.01. 07:00;0,0
09.01. 08:00;2,0685000000000002
09.01. 09:00;31,1009
09.01. 10:00;68,1455
09.01. 11:00;87,291
09.01. 12:00;57,2718
09.01. 13:00;6,12785
09.01. 14:00;4,22326
09.01. 15:00;0,26763
09.01. 16:00;0,0
09.01. 17:00;0,0
09.01. 18:00;0,0
09.01. 19:00;0,0
09.01. 20:00;0,0
09.01. 21:00;0,0
09.01. 22:00;0,0
09.01. 23:00;0,0
10.01. 00:00;0,0
10.01. 01:00;0,0
10.01. 02:00;0,0
10.01. 03:00;0,0
10.01. 04:00;0,0
10.01. 05:00;0,0
10.01. 06:00;0,0
10.01. 07:00;0,0
10.01. 08:00;0,6176900000000001
10.01. 09:00;25,6963
10.01. 10:00;52,474999999999994
10.01. 11:00;81,24600000000001
10.01. 12:00;83,663
10.01. 13:00;66,277
10.01. 14:00;45,0934
10.01. 15:00;9,6785
10.01. 16:00;0,0
10.01. 17:00;0,0
10.01. 18:00;0,0
10.01. 19:00;0,0
10.01. 20:00;0,0
10.01. 21:00;0,0
10.01. 22:00;0,0
10.01. 23:00;0,0
11.01. 00:00;0,0
11.01. 01:00;0,0
11.01. 02:00;0,0
11.01. 03:00;0,0
11.01. 04:00;0,0
11.01. 05:00;0,0
11.01. 06:00;0,0
11.01. 07:00;0,0
11.01. 08:00;0,44947
11.01. 09:00;7,316050000000001
11.01. 10:00;14,5048
11.01. 11:00;13,2693
11.01. 12:00;16,4053
11.01. 13:00;8,0717
11.01. 14:00;4,55619
11.01. 15:00;0,54627
11.01. 16:00;0,0
11.01. 17:00;0,0
11.01. 18:00;0,0
11.01. 19:00;0,0
11.01. 20:00;0,0
11.01. 21:00;0,0
11.01. 22:00;0,0
11.01. 23:00;0,0
12.01. 00:00;0,0
12.01. 01:00;0,0
12.01. 02:00;0,0
12.01. 03:00;0,0
12.01. 04:00;0,0
12.01. 05:00;0,0
12.01. 06:00;0,0
12.01. 07:00;0,0
12.01. 08:00;0,0
12.01. 09:00;2,64206
12.01. 10:00;8,9348
12.01. 11:00;12,698
12.01. 12:00;7,886799999999999
12.01. 13:00;10,27325
12.01. 14:00;6,4769
12.01. 15:00;1,25199
12.01. 16:00;0,0
12.01. 17:00;0,0
12.01. 18:00;0,0
12.01. 19:00;0,0
12.01. 20:00;0,0
12.01. 21:00;0,0
12.01. 22:00;0,0
12.01. 23:00;0,0
13.01. 00:00;0,0
13.01. 01:00;0,0
13.01. 02:00;0,0
13.01. 03:00;0,0
13.01. 04:00;0,0
13.01. 05:00;0,0
13.01. 06:00;0,0
13.01. 07:00;0,0
13.01. 08:00;4,31545
13.01. 09:00;28,3786
13.01. 10:00;50,861000000000004
13.01. 11:00;19,6385
13.01. 12:00;49,9787
13.01. 13:00;30,046
13.01. 14:00;16,8818
13.01. 15:00;3,14589
13.01. 16:00;0,0
13.01. 17:00;0,0
13.01. 18:00;0,0
13.01. 19:00;0,0
13.01. 20:00;0,0
13.01. 21:00;0,0
13.01. 22:00;0,0
13.01. 23:00;0,0
14.01. 00:00;0,0
14.01. 01:00;0,0
14.01. 02:00;0,0
14.01. 03:00;0,0
14.01. 04:00;0,0
14.01. 05:00;0,0
14.01. 06:00;0,0
14.01. 07:00;0,0
14.01. 08:00;1,45756
14.01. 09:00;23,6977
14.01. 10:00;47,058
14.01. 11:00;69,378
14.01. 12:00;75,539
14.01. 13:00;42,7622
14.01. 14:00;14,1617
14.01. 15:00;0,73305
14.01. 16:00;0,0
14.01. 17:00;0,0
14.01. 18:00;0,0
14.01. 19:00;0,0
14.01. 20:00;0,0
14.01. 21:00;0,0
14.01. 22:00;0,0
14.01. 23:00;0,0
15.01. 00:00;0,0
15.01. 01:00;0,0
15.01. 02:00;0,0
15.01. 03:00;0,0
15.01. 04:00;0,0
15.01. 05:00;0,0
15.01. 06:00;0,0
15.01. 07:00;0,0
15.01. 08:00;1,119
15.01. 09:00;14,363700000000001
15.01. 10:00;16,9366
15.01. 11:00;12,79526
15.01. 12:00;10,770859999999999
15.01. 13:00;8,2006
15.01. 14:00;6,1384
15.01. 15:00;1,1224
15.01. 16:00;0,0
15.01. 17:00;0,0
15.01. 18:00;0,0
15.01. 19:00;0,0
15.01. 20:00;0,0
15.01. 21:00;0,0
15.01. 22:00;0,0
15.01. 23:00;0,0
16.01. 00:00;0,0
16.01. 01:00;0,0
16.01. 02:00;0,0
16.01. 03:00;0,0
16.01. 04:00;0,0
16.01. 05:00;0,0
